  -3.14159274       67.199996948242188        2.72641287E-08   2.91185284    
  -3.14159274       68.042496999104813        2.72675482E-08   2.83309531    
  -3.14159274       68.884997049967453        2.71359202E-08   2.80433273    
  -3.14159274       69.727497100830078        2.69332325E-08   2.72274375    
  -3.14159274       70.569997151692704        2.81328134E-08   3.49374604    
  -3.14159274       71.412497202555343        2.67676050E-08   3.27966070    
  -3.14159274       72.254997253417969        2.57407713E-08   3.10568213    
  -3.14159274       73.097497304280594        2.28441213E-08   2.94051313    
  -3.14159274       73.939997355143234        2.32082389E-08   3.23035765    
  -3.14159274       74.782497406005859        2.09226361E-08   3.41693640    
  -3.14159274       75.624997456868485        1.97570209E-08   3.02800202    
  -3.14159274       76.467497507731125        1.84644655E-08   3.48948574    
  -3.14159274       77.309997558593750        1.89875333E-08   3.49317575    
  -3.14159274       78.152497609456375        1.64827174E-08   3.23924208    
  -3.14159274       78.994997660319015        1.60782605E-08   3.66359138    
  -3.14159274       79.837497711181641        1.53386139E-08   3.44508100    
  -3.14159274       80.679997762044266        1.41385783E-08   3.71943450    
  -3.14159274       81.522497812906906        1.35815581E-08   3.45836759    
  -3.14159274       82.364997863769531        1.35815581E-08   3.45836759    

  -2.94524312       67.199996948242188        2.72641287E-08   2.91185284    
  -2.94524312       68.042496999104813        2.72675482E-08   2.83309531    
  -2.94524312       68.884997049967453        2.71359202E-08   2.80433273    
  -2.94524312       69.727497100830078        2.69332325E-08   2.72274375    
  -2.94524312       70.569997151692704        2.81328134E-08   3.49374604    
  -2.94524312       71.412497202555343        2.67676050E-08   3.27966070    
  -2.94524312       72.254997253417969        2.57407713E-08   3.10568213    
  -2.94524312       73.097497304280594        2.28441213E-08   2.94051313    
  -2.94524312       73.939997355143234        2.32082389E-08   3.23035765    
  -2.94524312       74.782497406005859        2.09226361E-08   3.41693640    
  -2.94524312       75.624997456868485        1.97570209E-08   3.02800202    
  -2.94524312       76.467497507731125        1.84644655E-08   3.48948574    
  -2.94524312       77.309997558593750        1.89875333E-08   3.49317575    
  -2.94524312       78.152497609456375        1.64827174E-08   3.23924208    
  -2.94524312       78.994997660319015        1.60782605E-08   3.66359138    
  -2.94524312       79.837497711181641        1.53386139E-08   3.44508100    
  -2.94524312       80.679997762044266        1.41385783E-08   3.71943450    
  -2.94524312       81.522497812906906        1.35815581E-08   3.45836759    
  -2.94524312       82.364997863769531        1.35815581E-08   3.45836759    

  -2.74889374       67.199996948242188        2.72656120E-08   3.27059698    
  -2.74889374       68.042496999104813        2.63002757E-08   3.01131105    
  -2.74889374       68.884997049967453        2.59633097E-08   3.05307031    
  -2.74889374       69.727497100830078        2.47004337E-08   2.68843126    
  -2.74889374       70.569997151692704        2.40950015E-08   2.71650672    
  -2.74889374       71.412497202555343        2.35279884E-08   2.84576225    
  -2.74889374       72.254997253417969        2.25661037E-08   2.88995147    
  -2.74889374       73.097497304280594        2.08833093E-08   3.03557825    
  -2.74889374       73.939997355143234        2.10348929E-08   2.99829054    
  -2.74889374       74.782497406005859        1.95783922E-08   3.35243464    
  -2.74889374       75.624997456868485        1.86290539E-08   3.29924607    
  -2.74889374       76.467497507731125        1.84186231E-08   3.67050624    
  -2.74889374       77.309997558593750        1.74035630E-08   3.22918224    
  -2.74889374       78.152497609456375        1.71867054E-08   3.41183472    
  -2.74889374       78.994997660319015        1.57616444E-08   3.50927854    
  -2.74889374       79.837497711181641        1.49071848E-08   3.29618168    
  -2.74889374       80.679997762044266        1.27439828E-08   3.34532404    
  -2.74889374       81.522497812906906        1.31599815E-08   3.47708797    
  -2.74889374       82.364997863769531        1.31599815E-08   3.47708797    

  -2.55254412       67.199996948242188        2.72656120E-08   3.27059698    
  -2.55254412       68.042496999104813        2.63002757E-08   3.01131105    
  -2.55254412       68.884997049967453        2.59633097E-08   3.05307031    
  -2.55254412       69.727497100830078        2.47004337E-08   2.68843126    
  -2.55254412       70.569997151692704        2.40950015E-08   2.71650672    
  -2.55254412       71.412497202555343        2.35279884E-08   2.84576225    
  -2.55254412       72.254997253417969        2.25661037E-08   2.88995147    
  -2.55254412       73.097497304280594        2.08833093E-08   3.03557825    
  -2.55254412       73.939997355143234        2.10348929E-08   2.99829054    
  -2.55254412       74.782497406005859        1.95783922E-08   3.35243464    
  -2.55254412       75.624997456868485        1.86290539E-08   3.29924607    
  -2.55254412       76.467497507731125        1.84186231E-08   3.67050624    
  -2.55254412       77.309997558593750        1.74035630E-08   3.22918224    
  -2.55254412       78.152497609456375        1.71867054E-08   3.41183472    
  -2.55254412       78.994997660319015        1.57616444E-08   3.50927854    
  -2.55254412       79.837497711181641        1.49071848E-08   3.29618168    
  -2.55254412       80.679997762044266        1.27439828E-08   3.34532404    
  -2.55254412       81.522497812906906        1.31599815E-08   3.47708797    
  -2.55254412       82.364997863769531        1.31599815E-08   3.47708797    

  -2.35619450       67.199996948242188        2.67555649E-08   3.38765836    
  -2.35619450       68.042496999104813        2.44208547E-08   2.82372665    
  -2.35619450       68.884997049967453        2.46639598E-08   3.05460906    
  -2.35619450       69.727497100830078        2.40719125E-08   2.88234472    
  -2.35619450       70.569997151692704        2.38001867E-08   2.92312455    
  -2.35619450       71.412497202555343        2.27336532E-08   3.00576234    
  -2.35619450       72.254997253417969        2.15008527E-08   2.98148513    
  -2.35619450       73.097497304280594        2.00908037E-08   3.13188958    
  -2.35619450       73.939997355143234        2.04141521E-08   3.30538702    
  -2.35619450       74.782497406005859        1.99053041E-08   3.43879747    
  -2.35619450       75.624997456868485        1.77935693E-08   3.38855076    
  -2.35619450       76.467497507731125        1.70549583E-08   3.68397093    
  -2.35619450       77.309997558593750        1.61305920E-08   3.45256448    
  -2.35619450       78.152497609456375        1.51963473E-08   3.65988731    
  -2.35619450       78.994997660319015        1.37956393E-08   3.32341790    
  -2.35619450       79.837497711181641        1.43339935E-08   3.86532140    
  -2.35619450       80.679997762044266        1.31396956E-08   3.61158204    
  -2.35619450       81.522497812906906        1.21991492E-08   3.69533706    
  -2.35619450       82.364997863769531        1.21991492E-08   3.69533706    

  -2.15984511       67.199996948242188        2.67555649E-08   3.38765836    
  -2.15984511       68.042496999104813        2.44208547E-08   2.82372665    
  -2.15984511       68.884997049967453        2.46639598E-08   3.05460906    
  -2.15984511       69.727497100830078        2.40719125E-08   2.88234472    
  -2.15984511       70.569997151692704        2.38001867E-08   2.92312455    
  -2.15984511       71.412497202555343        2.27336532E-08   3.00576234    
  -2.15984511       72.254997253417969        2.15008527E-08   2.98148513    
  -2.15984511       73.097497304280594        2.00908037E-08   3.13188958    
  -2.15984511       73.939997355143234        2.04141521E-08   3.30538702    
  -2.15984511       74.782497406005859        1.99053041E-08   3.43879747    
  -2.15984511       75.624997456868485        1.77935693E-08   3.38855076    
  -2.15984511       76.467497507731125        1.70549583E-08   3.68397093    
  -2.15984511       77.309997558593750        1.61305920E-08   3.45256448    
  -2.15984511       78.152497609456375        1.51963473E-08   3.65988731    
  -2.15984511       78.994997660319015        1.37956393E-08   3.32341790    
  -2.15984511       79.837497711181641        1.43339935E-08   3.86532140    
  -2.15984511       80.679997762044266        1.31396956E-08   3.61158204    
  -2.15984511       81.522497812906906        1.21991492E-08   3.69533706    
  -2.15984511       82.364997863769531        1.21991492E-08   3.69533706    

  -1.96349549       67.199996948242188        2.27526158E-08   3.48696113    
  -1.96349549       68.042496999104813        2.24583587E-08   3.37258363    
  -1.96349549       68.884997049967453        2.09753459E-08   3.25366211    
  -1.96349549       69.727497100830078        2.14068336E-08   2.96293378    
  -1.96349549       70.569997151692704        1.88652880E-08   2.76860356    
  -1.96349549       71.412497202555343        1.84538234E-08   2.80173326    
  -1.96349549       72.254997253417969        1.89210994E-08   3.22428823    
  -1.96349549       73.097497304280594        1.78474213E-08   3.21923637    
  -1.96349549       73.939997355143234        1.82698994E-08   3.29554629    
  -1.96349549       74.782497406005859        1.61672471E-08   3.38820362    
  -1.96349549       75.624997456868485        1.55076378E-08   3.58529353    
  -1.96349549       76.467497507731125        1.55178892E-08   3.89654231    
  -1.96349549       77.309997558593750        1.48333550E-08   3.84884810    
  -1.96349549       78.152497609456375        1.33189229E-08   3.99523497    
  -1.96349549       78.994997660319015        1.26765105E-08   3.98410511    
  -1.96349549       79.837497711181641        1.31357938E-08   4.08426809    
  -1.96349549       80.679997762044266        1.25334951E-08   4.05807400    
  -1.96349549       81.522497812906906        1.15027703E-08   3.81057191    
  -1.96349549       82.364997863769531        1.15027703E-08   3.81057191    

  -1.76714587       67.199996948242188        2.27526158E-08   3.48696113    
  -1.76714587       68.042496999104813        2.24583587E-08   3.37258363    
  -1.76714587       68.884997049967453        2.09753459E-08   3.25366211    
  -1.76714587       69.727497100830078        2.14068336E-08   2.96293378    
  -1.76714587       70.569997151692704        1.88652880E-08   2.76860356    
  -1.76714587       71.412497202555343        1.84538234E-08   2.80173326    
  -1.76714587       72.254997253417969        1.89210994E-08   3.22428823    
  -1.76714587       73.097497304280594        1.78474213E-08   3.21923637    
  -1.76714587       73.939997355143234        1.82698994E-08   3.29554629    
  -1.76714587       74.782497406005859        1.61672471E-08   3.38820362    
  -1.76714587       75.624997456868485        1.55076378E-08   3.58529353    
  -1.76714587       76.467497507731125        1.55178892E-08   3.89654231    
  -1.76714587       77.309997558593750        1.48333550E-08   3.84884810    
  -1.76714587       78.152497609456375        1.33189229E-08   3.99523497    
  -1.76714587       78.994997660319015        1.26765105E-08   3.98410511    
  -1.76714587       79.837497711181641        1.31357938E-08   4.08426809    
  -1.76714587       80.679997762044266        1.25334951E-08   4.05807400    
  -1.76714587       81.522497812906906        1.15027703E-08   3.81057191    
  -1.76714587       82.364997863769531        1.15027703E-08   3.81057191    

  -1.57079637       67.199996948242188        2.15898499E-08   3.48317695    
  -1.57079637       68.042496999104813        2.10567794E-08   3.33181024    
  -1.57079637       68.884997049967453        1.97153991E-08   3.11585021    
  -1.57079637       69.727497100830078        1.99480255E-08   3.10751987    
  -1.57079637       70.569997151692704        1.97628527E-08   3.06357265    
  -1.57079637       71.412497202555343        1.91796232E-08   3.38793135    
  -1.57079637       72.254997253417969        1.71366690E-08   3.22722578    
  -1.57079637       73.097497304280594        1.81894819E-08   3.35385060    
  -1.57079637       73.939997355143234        1.73496399E-08   3.45345402    
  -1.57079637       74.782497406005859        1.53056181E-08   3.56980348    
  -1.57079637       75.624997456868485        1.40702969E-08   3.53179789    
  -1.57079637       76.467497507731125        1.37285543E-08   3.54527783    
  -1.57079637       77.309997558593750        1.30088624E-08   3.81453156    
  -1.57079637       78.152497609456375        1.16700418E-08   3.47845221    
  -1.57079637       78.994997660319015        1.12562644E-08   3.63829255    
  -1.57079637       79.837497711181641        1.13209317E-08   4.01511335    
  -1.57079637       80.679997762044266        1.16236150E-08   3.91439581    
